,Intensidad,Magnitud,GAP
5650,2.0,2.56,49.0
5651,2.0,2.55,51.0
5652,2.0,2.68,51.0
5653,2.0,2.78,51.0
5654,2.0,2.59,53.0
5655,2.0,2.52,53.0
5656,2.0,3.01,55.0
5657,2.0,2.51,57.0
5658,2.0,2.9,57.0
5659,2.0,2.9,59.0
5660,2.0,2.55,63.0
5661,2.0,2.81,63.0
5662,2.0,2.7,66.0
5663,2.0,2.82,66.0
5664,2.0,2.91,66.0
5665,2.0,2.57,66.0
5666,2.0,3.01,70.0
5667,2.0,2.51,74.0
5668,2.0,2.7,74.0
5669,2.0,2.5,74.0
5670,2.0,2.77,74.0
5671,2.0,2.82,78.0
5672,2.0,2.58,90.0
5673,2.0,2.89,102.0
5674,2.0,2.8,110.0
5675,2.0,2.84,110.0
5676,2.0,2.56,110.0
5677,2.0,2.85,114.0
5678,2.0,2.62,114.0
5679,2.0,2.52,126.0
5680,2.0,2.72,156.0
5681,2.0,2.9,124.0
5682,2.0,2.5,96.0
5683,2.0,2.8,80.0
5684,2.0,3.24,131.0
5685,2.0,2.6,131.0
5686,2.0,2.79,123.0
5687,2.0,2.73,67.0
5688,2.0,2.67,67.0
5689,2.0,2.78,75.0
5690,2.0,2.57,75.0
5691,2.0,2.91,75.0
5692,2.0,2.79,107.0
5693,2.0,3.04,115.0
5694,2.0,2.72,115.0
5695,2.0,2.98,150.0
5696,2.0,2.51,178.0
5697,2.0,2.56,162.0
5698,2.0,2.79,106.0
5699,2.0,2.64,159.0
5700,2.0,2.73,161.0
5701,2.0,2.88,137.0
5702,2.0,2.93,121.0
5703,2.0,2.9,105.0
5704,2.0,3.54,105.0
5705,2.0,2.8,38.089999999999975
5706,2.0,2.79,50.0
5707,2.0,2.96,43.0
5708,2.0,2.68,71.0
5709,2.0,2.92,75.0
5710,2.0,2.65,97.0
5711,2.0,2.67,158.0
5712,2.0,2.52,42.0
5713,2.0,3.07,101.0
5714,2.0,2.69,62.0
5715,2.0,3.07,77.0
5716,2.0,2.6,44.0
5717,2.0,2.88,176.0
5718,2.0,2.59,59.0
5719,2.0,2.79,28.0
5720,2.0,2.84,175.0
5721,2.0,2.87,81.0
5722,2.0,2.58,16.0
5723,2.0,2.74,78.0
5724,2.0,2.52,90.0
5725,2.0,3.02,104.0
5726,2.0,2.81,46.0
5727,2.0,2.59,47.0
5728,2.0,2.66,25.0
5729,2.0,2.9,91.0
5730,2.0,2.79,76.0
5731,2.5,2.67,29.0
5732,2.5,2.61,30.0
5733,2.5,2.64,30.0
5734,2.5,2.54,56.0
5735,2.5,2.77,64.0
5736,2.5,2.99,92.0
5737,2.5,2.63,108.0
5738,2.5,2.77,133.0
5739,2.5,2.78,37.0
5740,2.5,3.08,43.0
5741,2.5,2.84,57.0
5742,2.5,2.73,86.0
5743,2.5,2.51,75.0
5744,2.5,2.85,35.0
5745,2.5,2.95,38.0
5746,3.0,3.54,20.0
5747,3.0,2.53,25.0
5748,3.0,2.84,26.0
5749,3.0,3.24,101.0
5750,3.0,3.19,109.0
5751,3.0,2.81,59.0
5752,3.0,3.05,111.0
5753,3.0,2.9,46.0
5754,3.0,2.69,47.0
5755,3.0,2.59,178.0
5756,3.0,3.0,31.0
5757,3.0,2.83,170.0
5758,3.5,2.97,13.0
5759,3.5,3.55,25.0
5760,3.5,3.91,109.0
5761,3.5,3.38,55.0
5762,3.5,2.83,71.0
5763,3.5,3.98,75.0
5764,3.5,3.02,43.0
5765,4.0,3.26,26.0
5766,4.0,3.82,43.0
5767,4.0,3.01,49.0
5768,4.0,3.5,28.0
5769,4.0,2.99,44.0
5770,4.0,3.16,42.0
5771,4.0,3.4,69.0
5772,4.5,2.84,19.0
5773,4.5,2.72,22.0
5774,4.5,3.14,23.0
5775,4.5,2.89,24.0
5776,4.5,2.64,27.0
5777,4.5,3.48,32.0
5778,4.5,2.79,62.0
5779,4.5,4.28,41.0
5780,4.5,4.19,134.0
5781,4.5,4.15,18.0
5782,5.0,3.26,20.0
5783,5.0,5.06,28.0
5784,5.0,3.07,68.0
5785,5.0,4.84,119.0
5786,5.0,3.16,35.0
5787,5.0,4.41,48.0
5788,5.5,3.22,20.0
5789,6.0,2.98,46.0
5790,7.0,4.33,88.0
5791,1.0,2.72,16.0
5792,1.0,2.6,18.0
5793,1.0,2.5,20.0
5794,1.0,2.66,23.0
5795,1.0,2.78,29.0
5796,1.0,2.69,32.0
5797,1.0,2.51,40.0
5798,1.0,2.55,44.0
5799,1.0,2.81,48.0
5800,1.0,2.6,50.0
5801,1.0,2.59,54.0
5802,1.0,2.89,54.0
5803,1.0,2.95,56.0
5804,1.0,2.77,64.0
5805,1.0,3.93,92.0
5806,1.0,2.59,100.0
5807,1.0,2.79,128.0
5808,1.0,2.72,167.0
5809,1.0,2.54,135.0
5810,1.0,2.75,89.0
5811,1.0,2.65,117.0
5812,1.0,2.59,174.0
5813,1.0,2.88,174.0
5814,1.0,2.9,126.0
5815,1.0,5.65,126.0
5816,1.0,2.69,110.0
5817,1.0,3.93,84.0
5818,1.0,2.5,117.0
5819,1.0,2.89,109.0
5820,1.0,2.53,39.0
5821,1.0,2.6,39.0
5822,1.0,2.54,47.0
5823,1.0,2.55,49.0
5824,1.0,2.59,57.0
5825,1.0,2.68,59.0
5826,1.0,3.3,59.0
5827,1.0,2.81,59.0
5828,1.0,2.95,61.0
5829,1.0,2.65,86.0
5830,1.0,2.54,90.0
5831,1.0,2.67,102.0
5832,1.0,2.57,110.0
5833,1.0,2.54,118.0
5834,1.0,2.52,180.0
5835,1.0,3.0,108.0
5836,1.0,2.54,141.0
5837,1.0,2.88,149.0
5838,1.0,2.63,115.0
5839,1.0,2.78,77.0
5840,1.0,2.73,71.0
5841,1.0,2.73,83.0
5842,1.0,2.87,91.0
5843,1.0,2.76,107.0
5844,1.0,3.0,92.0
5845,1.0,2.56,177.0
5846,1.0,2.85,137.0
5847,1.0,2.88,41.0
5848,1.0,3.09,37.0
5849,1.0,2.94,37.0
5850,1.0,2.88,77.0
5851,1.0,3.07,77.0
5852,1.0,2.77,20.0
5853,1.0,2.84,38.0
5854,1.0,2.92,89.0
5855,1.0,2.5,65.0
5856,1.0,2.82,58.0
5857,1.0,2.59,45.0
5858,1.0,2.7,113.0
5859,2.4,2.61,36.0
5860,2.4,2.64,87.0
5861,2.4,2.54,137.0
5862,2.4,2.89,42.0
5863,2.9,2.56,16.0
5864,2.9,2.99,25.0
5865,2.9,2.64,26.0
5866,2.9,2.82,28.0
5867,2.9,2.72,34.0
5868,2.9,2.88,34.0
5869,2.9,2.71,44.0
5870,2.9,2.53,46.0
5871,2.9,3.17,62.0
5872,2.9,2.59,72.0
5873,2.9,3.84,97.0
5874,2.9,2.88,109.0
5875,2.9,2.69,35.0
5876,2.9,2.92,41.0
5877,2.9,2.84,41.0
5878,2.9,2.94,41.0
5879,2.9,2.73,57.0
5880,2.9,2.69,63.0
5881,2.9,2.69,66.0
5882,2.9,2.68,83.0
5883,2.9,3.06,63.0
5884,2.9,2.8,17.0
5885,2.9,2.86,56.0
5886,3.4,2.92,12.0
5887,3.4,2.51,15.0
5888,3.4,3.27,15.0
5889,3.4,3.68,15.0
5890,3.4,3.05,15.0
5891,3.4,3.18,16.0
5892,3.4,2.53,16.0
5893,3.4,3.17,16.0
5894,3.4,2.59,17.0
5895,3.4,2.75,17.0
5896,3.4,3.38,17.0
5897,3.4,3.09,18.0
5898,3.4,2.79,19.0
5899,3.4,2.55,19.0
5900,3.4,3.1,19.0
5901,3.4,3.33,20.0
5902,3.4,3.06,21.0
5903,3.4,2.56,21.0
5904,3.4,2.65,21.0
5905,3.4,3.98,21.0
5906,3.4,2.63,22.0
5907,3.4,2.84,22.0
5908,3.4,2.5,22.0
5909,3.4,2.61,23.0
5910,3.4,2.78,24.0
5911,3.4,3.35,25.0
5912,3.4,3.47,25.0
5913,3.4,3.27,25.0
5914,3.4,2.6,25.0
5915,3.4,3.09,25.0
5916,3.4,2.91,26.0
5917,3.4,2.93,26.0
5918,3.4,3.79,26.0
5919,3.4,2.59,27.0
5920,3.4,2.83,28.0
5921,3.4,3.19,28.0
5922,3.4,3.23,29.0
5923,3.4,3.34,29.0
5924,3.4,3.33,29.0
5925,3.4,2.93,29.0
5926,3.4,3.84,29.0
5927,3.4,2.74,31.0
5928,3.4,3.62,31.0
5929,3.4,2.69,31.0
5930,3.4,3.24,31.0
5931,3.4,2.5,31.0
5932,3.4,2.57,32.0
5933,3.4,2.72,34.0
5934,3.4,3.72,36.0
5935,3.4,2.94,36.0
5936,3.4,2.62,38.0
5937,3.4,3.53,38.0
5938,3.4,2.68,42.0
5939,3.4,2.71,42.0
5940,3.4,2.97,44.0
5941,3.4,2.55,46.0
5942,3.4,3.54,48.0
5943,3.4,2.5,50.0
5944,3.4,3.4,50.0
5945,3.4,2.95,52.0
5946,3.4,3.53,58.0
5947,3.4,2.85,62.0
5948,3.4,2.58,64.0
5949,3.4,3.6,80.0
5950,3.4,2.56,92.0
5951,3.4,3.01,112.0
5952,3.4,3.91,39.0
5953,3.4,3.27,161.0
5954,3.4,3.49,169.0
5955,3.4,3.7,151.0
5956,3.4,2.76,143.0
5957,3.4,2.92,143.0
5958,3.4,3.49,81.0
5959,3.4,3.66,89.0
5960,3.4,3.42,105.0
5961,3.4,2.88,126.0
5962,3.4,3.02,131.0
5963,3.4,3.75,147.0
5964,3.4,2.83,155.0
5965,3.4,2.52,33.0
5966,3.4,2.61,33.0
5967,3.4,2.89,33.0
5968,3.4,2.95,35.0
5969,3.4,2.5,37.0
5970,3.4,2.82,39.0
5971,3.4,2.71,39.0
5972,3.4,3.56,41.0
5973,3.4,3.04,43.0
5974,3.4,2.58,43.0
5975,3.4,2.83,43.0
5976,3.4,2.82,43.0
5977,3.4,2.53,45.0
5978,3.4,3.45,45.0
5979,3.4,2.78,45.0
5980,3.4,3.01,47.0
5981,3.4,3.67,49.0
5982,3.4,2.71,49.0
5983,3.4,3.19,49.0
5984,3.4,3.26,53.0
5985,3.4,2.61,53.0
5986,3.4,3.69,53.0
5987,3.4,3.35,57.0
5988,3.4,2.53,57.0
5989,3.4,2.61,59.0
5990,3.4,2.68,59.0
5991,3.4,2.95,59.0
5992,3.4,2.76,59.0
5993,3.4,3.29,61.0
5994,3.4,3.15,61.0
5995,3.4,2.97,63.0
5996,3.4,3.14,66.0
5997,3.4,3.22,66.0
5998,3.4,2.83,66.0
5999,3.4,2.68,70.0
6000,3.4,2.52,70.0
6001,3.4,2.77,78.0
6002,3.4,2.82,78.0
6003,3.4,3.34,86.0
6004,3.4,3.24,102.0
6005,3.4,2.88,122.0
6006,3.4,2.75,124.0
6007,3.4,3.61,133.0
6008,3.4,2.72,163.0
6009,3.4,4.47,131.0
6010,3.4,3.76,71.0
6011,3.4,2.91,75.0
6012,3.4,2.53,91.0
6013,3.4,2.87,111.0
6014,3.4,3.79,154.0
6015,3.4,3.2,154.0
6016,3.4,3.5,137.0
6017,3.4,3.02,129.0
6018,3.4,3.14,121.0
6019,3.4,3.14,36.0
6020,3.4,2.75,22.0
6021,3.4,3.22,28.0
6022,3.4,2.55,104.0
6023,3.4,2.65,46.0
6024,3.4,3.16,15.0
6025,3.4,2.94,40.0
6026,3.4,2.57,77.0
6027,3.4,2.79,48.0
6028,3.4,3.38,20.0
6029,3.4,3.09,55.0
6030,3.4,3.21,89.0
6031,3.4,2.76,40.0
6032,3.4,2.6,47.0
6033,3.4,2.55,32.0
6034,3.4,2.96,28.0
6035,3.4,2.69,153.0
6036,3.4,2.69,28.0
6037,3.9,3.06,18.0
6038,3.9,3.56,19.0
6039,3.9,3.68,22.0
6040,3.9,3.21,27.0
6041,3.9,2.77,31.0
6042,3.9,3.38,40.0
6043,3.9,3.22,54.0
6044,4.3,3.41,13.0
6045,4.3,3.9,14.0
6046,4.3,3.61,15.0
6047,4.3,3.25,16.0
6048,4.3,3.51,20.0
6049,4.3,3.47,21.0
6050,4.3,2.8,21.0
6051,4.3,3.58,22.0
6052,4.3,3.32,22.0
6053,4.3,3.62,23.0
6054,4.3,4.14,24.0
6055,4.3,2.93,24.0
6056,4.3,2.86,25.0
6057,4.3,3.8,26.0
6058,4.3,3.27,30.0
6059,4.3,3.56,32.0
6060,4.3,2.76,32.0
6061,4.3,2.69,34.0
6062,4.3,2.77,38.0
6063,4.3,2.79,38.0
6064,4.3,2.53,42.0
6065,4.3,4.08,60.0
6066,4.3,3.26,72.0
6067,4.3,3.05,108.0
6068,4.3,3.66,135.0
6069,4.3,3.24,33.0
6070,4.3,3.73,37.0
6071,4.3,3.24,39.0
6072,4.3,2.52,41.0
6073,4.3,4.16,43.0
6074,4.3,3.92,57.0
6075,4.3,4.35,172.0
6076,4.3,3.69,123.0
6077,4.3,3.4,103.0
6078,4.3,3.03,119.0
6079,4.3,2.75,150.0
6080,4.3,3.34,36.0
6081,4.3,3.72,151.0
6082,4.3,4.35,64.0
6083,4.3,3.29,107.0
6084,4.3,3.56,97.0
6085,4.3,4.13,46.0
6086,4.3,3.24,33.0
6087,4.3,3.79,46.0
6088,4.3,2.83,44.0
6089,4.3,3.55,40.0
6090,4.3,3.1,31.0
6091,4.8,3.57,15.0
6092,4.8,4.14,16.0
6093,4.8,3.54,21.0
6094,4.8,3.86,22.0
6095,4.8,4.38,109.0
6096,4.8,4.58,43.0
6097,4.8,2.73,51.0
6098,4.8,2.64,63.0
6099,4.8,2.82,66.0
6100,4.8,3.18,172.0
6101,4.8,2.67,62.0
6102,4.8,2.77,47.0
6103,5.3,2.9,36.0
6104,5.3,3.0,42.0
6105,5.3,3.4,173.0
6106,5.3,4.32,35.0
6107,5.3,3.29,53.0
6108,5.3,3.18,89.0
6109,7.8,6.4,146.0
6110,2.3,2.66,34.0
6111,2.8,2.89,27.0
6112,2.8,2.93,27.0
6113,2.8,2.54,34.0
6114,2.8,3.12,64.0
6115,2.8,3.79,125.0
6116,2.8,2.85,39.0
6117,2.8,2.97,51.0
6118,2.8,2.68,114.0
6119,2.8,2.81,164.0
6120,2.8,2.56,84.0
6121,2.8,3.16,20.0
6122,2.8,3.08,47.0
6123,3.3,3.28,19.0
6124,3.3,2.93,23.0
6125,3.3,3.38,26.0
6126,3.3,3.55,27.0
6127,3.3,2.83,28.0
6128,3.3,3.12,31.0
6129,3.3,3.11,46.0
6130,3.3,2.61,52.0
6131,3.3,2.99,54.0
6132,3.3,2.76,68.0
6133,3.3,3.31,76.0
6134,3.3,2.5,96.0
6135,3.3,2.59,124.0
6136,3.3,4.0,179.0
6137,3.3,3.05,33.0
6138,3.3,2.66,39.0
6139,3.3,3.02,43.0
6140,3.3,2.82,43.0
6141,3.3,2.87,45.0
6142,3.3,3.08,51.0
6143,3.3,2.59,57.0
6144,3.3,2.52,61.0
6145,3.3,2.59,79.0
6146,3.3,2.71,99.0
6147,3.3,2.97,31.0
6148,3.3,3.88,137.0
6149,3.3,2.63,106.0
6150,3.3,2.63,65.0
6151,3.3,3.12,34.0
6152,3.3,2.97,40.0
6153,3.3,2.66,37.0
6154,3.8,3.35,12.0
6155,3.8,2.75,13.0
6156,3.8,3.23,14.0
6157,3.8,2.57,14.0
6158,3.8,3.12,14.0
6159,3.8,2.67,14.0
6160,3.8,2.87,15.0
6161,3.8,3.12,15.0
6162,3.8,2.83,16.0
6163,3.8,2.58,16.0
6164,3.8,3.62,16.0
6165,3.8,3.98,18.0
6166,3.8,2.84,18.0
6167,3.8,2.7,19.0
6168,3.8,3.07,19.0
6169,3.8,3.7,20.0
6170,3.8,2.71,21.0
6171,3.8,3.56,21.0
6172,3.8,3.24,21.0
6173,3.8,3.01,21.0
6174,3.8,2.89,22.0
6175,3.8,3.53,22.0
6176,3.8,6.0,23.0
6177,3.8,3.47,23.0
6178,3.8,2.94,23.0
6179,3.8,2.82,25.0
6180,3.8,3.59,26.0
6181,3.8,3.33,26.0
6182,3.8,3.56,27.0
6183,3.8,2.84,27.0
6184,3.8,2.79,27.0
6185,3.8,2.6,27.0
6186,3.8,2.87,28.0
6187,3.8,2.93,28.0
6188,3.8,3.54,28.0
6189,3.8,2.52,28.0
6190,3.8,2.72,29.0
6191,3.8,2.99,29.0
6192,3.8,2.75,29.0
6193,3.8,2.91,29.0
6194,3.8,3.12,29.0
6195,3.8,3.23,29.0
6196,3.8,3.37,29.0
6197,3.8,2.62,30.0
6198,3.8,2.69,30.0
6199,3.8,2.58,30.0
6200,3.8,2.78,30.0
6201,3.8,3.57,31.0
6202,3.8,2.5,31.0
6203,3.8,2.99,32.0
6204,3.8,3.21,32.0
6205,3.8,3.33,34.0
6206,3.8,2.7,34.0
6207,3.8,2.57,36.0
6208,3.8,3.61,36.0
6209,3.8,3.33,42.0
6210,3.8,3.3,44.0
6211,3.8,2.96,44.0
6212,3.8,3.55,46.0
6213,3.8,2.56,50.0
6214,3.8,2.54,52.0
6215,3.8,2.71,54.0
6216,3.8,2.6,54.0
6217,3.8,3.07,54.0
6218,3.8,2.91,56.0
6219,3.8,3.17,56.0
6220,3.8,4.07,56.0
6221,3.8,2.95,56.0
6222,3.8,2.9,60.0
6223,3.8,2.78,60.0
6224,3.8,3.93,62.0
6225,3.8,4.0,64.0
6226,3.8,2.52,64.0
6227,3.8,2.5,68.0
6228,3.8,2.57,92.0
6229,3.8,3.9,128.0
6230,3.8,2.9,129.0
6231,3.8,3.59,85.0
6232,3.8,2.66,101.0
6233,3.8,2.8,121.0
6234,3.8,2.88,126.0
6235,3.8,2.99,52.0
6236,3.8,3.07,131.0
6237,3.8,3.23,133.0
6238,3.8,3.0,33.0
6239,3.8,2.54,33.0
6240,3.8,2.66,33.0
6241,3.8,2.71,35.0
6242,3.8,3.62,37.0
6243,3.8,2.61,37.0
6244,3.8,2.7,37.0
6245,3.8,3.42,39.0
6246,3.8,3.62,39.0
6247,3.8,3.36,39.0
6248,3.8,2.77,41.0
6249,3.8,2.73,41.0
6250,3.8,2.53,41.0
6251,3.8,2.79,43.0
6252,3.8,2.67,47.0
6253,3.8,2.83,51.0
6254,3.8,3.22,53.0
6255,3.8,3.28,55.0
6256,3.8,3.44,55.0
6257,3.8,3.02,57.0
6258,3.8,2.7,59.0
6259,3.8,2.88,59.0
6260,3.8,2.73,86.0
6261,3.8,2.84,106.0
6262,3.8,3.87,172.0
6263,3.8,4.65,172.0
6264,3.8,3.98,131.0
6265,3.8,2.89,79.0
6266,3.8,2.69,83.0
6267,3.8,3.36,23.0
6268,3.8,3.01,27.0
6269,3.8,2.7,16.0
6270,3.8,2.7,17.0
6271,3.8,2.62,39.0
6272,3.8,2.58,21.0
6273,3.8,2.75,28.0
6274,3.8,2.9,39.0
6275,3.8,2.94,58.0
6276,3.8,2.61,18.0
6277,3.8,3.72,35.0
6278,3.8,3.02,41.0
6279,3.8,3.09,38.0
6280,3.8,2.51,67.0
6281,3.8,2.61,50.0
6282,3.8,3.56,19.0
6283,3.8,2.94,43.0
6284,3.8,2.56,39.0
6285,3.8,2.65,32.0
6286,3.8,3.26,65.0
6287,3.8,2.83,18.0
6288,3.8,2.96,120.0
6289,4.1,3.48,12.0
6290,4.1,3.26,13.0
6291,4.1,3.21,15.0
6292,4.1,3.19,16.0
6293,4.1,3.42,17.0
6294,4.1,3.17,17.0
6295,4.1,3.17,17.0
6296,4.1,2.69,18.0
6297,4.1,3.08,19.0
6298,4.1,3.26,19.0
6299,4.1,3.41,20.0
6300,4.1,2.76,21.0
6301,4.1,3.19,22.0
6302,4.1,3.14,22.0
6303,4.1,2.65,22.0
6304,4.1,2.77,25.0
6305,4.1,3.59,26.0
6306,4.1,2.96,26.0
6307,4.1,3.36,28.0
6308,4.1,3.47,30.0
6309,4.1,4.0,31.0
6310,4.1,3.05,34.0
6311,4.1,3.15,34.0
6312,4.1,2.9,34.0
6313,4.1,3.62,36.0
6314,4.1,2.52,38.0
6315,4.1,2.77,40.0
6316,4.1,2.75,46.0
6317,4.1,2.7,50.0
6318,4.1,2.61,52.0
6319,4.1,3.98,52.0
6320,4.1,2.72,58.0
6321,4.1,3.9,72.0
6322,4.1,2.7,88.0
6323,4.1,3.37,104.0
6324,4.1,4.58,136.0
6325,4.1,4.12,81.0
6326,4.1,4.26,89.0
6327,4.1,2.7,154.0
6328,4.1,2.87,170.0
6329,4.1,3.53,178.0
6330,4.1,2.75,139.0
6331,4.1,2.92,33.0
6332,4.1,3.29,35.0
6333,4.1,3.25,37.0
6334,4.1,2.63,39.0
6335,4.1,2.72,39.0
6336,4.1,2.69,41.0
6337,4.1,2.92,41.0
6338,4.1,2.71,41.0
6339,4.1,2.76,45.0
6340,4.1,2.72,47.0
6341,4.1,3.13,47.0
6342,4.1,4.1,49.0
6343,4.1,3.58,51.0
6344,4.1,3.78,53.0
6345,4.1,2.51,57.0
6346,4.1,3.66,59.0
6347,4.1,3.02,180.0
6348,4.1,4.54,156.0
6349,4.1,3.23,116.0
6350,4.1,3.58,116.0
6351,4.1,3.55,79.0
6352,4.1,2.53,83.0
6353,4.1,3.17,142.0
6354,4.1,2.9,151.0
6355,4.1,2.83,121.0
6356,4.1,4.02,112.0
6357,4.1,3.57,32.0
6358,4.1,2.57,18.0
6359,4.1,3.38,16.0
6360,4.1,2.58,27.0
6361,4.1,3.62,144.0
6362,4.1,2.79,49.0
6363,4.1,3.65,32.0
6364,4.1,2.6,65.0
6365,4.6,4.0,15.0
6366,4.6,2.92,18.0
6367,4.6,2.59,19.0
6368,4.6,3.45,19.0
6369,4.6,2.59,22.0
6370,4.6,3.09,23.0
6371,4.6,2.65,24.0
6372,4.6,2.85,27.0
6373,4.6,3.17,38.0
6374,4.6,3.16,46.0
6375,4.6,2.88,56.0
6376,4.6,4.75,70.0
6377,4.6,3.74,82.0
6378,4.6,3.28,107.0
6379,5.1,2.93,24.0
6380,6.1,5.48,46.0
6381,6.6,4.26,90.0
6382,2.2,2.65,14.0
6383,2.2,2.53,18.0
6384,2.2,2.99,20.0
6385,2.2,2.52,20.0
6386,2.2,2.83,21.0
6387,2.2,2.51,22.0
6388,2.2,2.82,23.0
6389,2.2,2.78,24.0
6390,2.2,2.61,24.0
6391,2.2,2.63,25.0
6392,2.2,2.5,25.0
6393,2.2,2.55,26.0
6394,2.2,2.5,26.0
6395,2.2,2.59,26.0
6396,2.2,2.79,26.0
6397,2.2,2.58,28.0
6398,2.2,2.52,29.0
6399,2.2,2.57,29.0
6400,2.2,2.59,29.0
6401,2.2,2.57,30.0
6402,2.2,2.77,30.0
6403,2.2,2.54,32.0
6404,2.2,2.76,34.0
6405,2.2,2.59,38.0
6406,2.2,3.24,38.0
6407,2.2,2.94,40.0
6408,2.2,2.64,40.0
6409,2.2,2.51,42.0
6410,2.2,2.86,42.0
6411,2.2,2.54,44.0
6412,2.2,2.72,46.0
6413,2.2,2.63,46.0
6414,2.2,2.53,48.0
6415,2.2,2.74,48.0
6416,2.2,2.78,48.0
6417,2.2,2.59,48.0
6418,2.2,3.28,50.0
6419,2.2,3.02,50.0
6420,2.2,2.78,52.0
6421,2.2,2.63,52.0
6422,2.2,2.86,56.0
6423,2.2,2.97,56.0
6424,2.2,2.76,58.0
6425,2.2,2.88,58.0
6426,2.2,2.8,58.0
6427,2.2,2.68,58.0
6428,2.2,3.0,62.0
6429,2.2,2.93,62.0
6430,2.2,2.74,62.0
6431,2.2,3.06,72.0
6432,2.2,2.84,80.0
6433,2.2,2.55,104.0
6434,2.2,2.54,104.0
6435,2.2,2.78,160.0
6436,2.2,2.76,136.0
6437,2.2,2.8,128.0
6438,2.2,2.6,159.0
6439,2.2,2.56,151.0
6440,2.2,2.97,65.0
6441,2.2,3.52,65.0
6442,2.2,2.68,69.0
6443,2.2,2.72,69.0
6444,2.2,2.5,73.0
6445,2.2,2.58,93.0
6446,2.2,2.7,97.0
6447,2.2,2.96,105.0
6448,2.2,2.76,105.0
6449,2.2,2.61,109.0
6450,2.2,2.7,117.0
6451,2.2,3.15,146.0
6452,2.2,2.77,126.0
6453,2.2,3.27,118.0
6454,2.2,2.85,118.0
6455,2.2,2.79,110.0
6456,2.2,3.23,110.0
6457,2.2,3.6,99.0
6458,2.2,2.64,173.0
6459,2.2,2.82,173.0
6460,2.2,4.4,165.0
6461,2.2,2.69,125.0
6462,2.2,3.0,98.0
6463,2.2,2.78,49.0
6464,2.2,2.71,33.0
6465,2.2,2.58,33.0
6466,2.2,2.74,33.0
6467,2.2,2.55,35.0
6468,2.2,3.1,35.0
6469,2.2,2.97,39.0
6470,2.2,2.5,41.0
6471,2.2,2.74,41.0
6472,2.2,2.95,43.0
6473,2.2,2.82,43.0
6474,2.2,3.04,43.0
6475,2.2,2.61,47.0
6476,2.2,2.5,51.0
6477,2.2,2.87,53.0
6478,2.2,2.83,57.0
6479,2.2,2.69,59.0
6480,2.2,2.74,59.0
6481,2.2,2.72,61.0
6482,2.2,2.7,61.0
6483,2.2,2.99,61.0
6484,2.2,2.5,63.0
6485,2.2,2.94,66.0
6486,2.2,2.51,66.0
6487,2.2,2.63,74.0
6488,2.2,2.86,74.0
6489,2.2,2.5,78.0
6490,2.2,3.02,110.0
6491,2.2,2.57,118.0
6492,2.2,2.7,126.0
6493,2.2,3.2,148.0
6494,2.2,2.53,116.0
6495,2.2,3.24,108.0
6496,2.2,2.87,149.0
6497,2.2,2.71,173.0
6498,2.2,2.88,131.0
6499,2.2,2.8,123.0
6500,2.2,3.0,123.0
6501,2.2,2.51,107.0
6502,2.2,2.8,78.0
6503,2.2,2.61,67.0
6504,2.2,2.68,71.0
6505,2.2,2.61,91.0
6506,2.2,2.54,91.0
6507,2.2,2.67,107.0
6508,2.2,3.33,111.0
6509,2.2,2.81,115.0
6510,2.2,2.6,158.0
6511,2.2,2.72,178.0
6512,2.2,2.53,178.0
6513,2.2,2.66,162.0
6514,2.2,2.97,162.0
6515,2.2,2.69,138.0
6516,2.2,3.64,114.0
6517,2.2,2.93,114.0
6518,2.2,2.83,177.0
6519,2.2,2.76,177.0
6520,2.2,2.53,161.0
6521,2.2,2.71,129.0
6522,2.2,2.93,113.0
6523,2.2,2.7,113.0
6524,2.2,2.86,31.0
6525,2.2,2.76,63.0
6526,2.2,2.52,68.0
6527,2.2,2.87,28.0
6528,2.2,2.81,125.0
6529,2.2,2.7,15.0
6530,2.2,3.5,137.0
6531,2.2,2.57,56.0
6532,2.2,3.94,113.0
6533,2.2,3.04,109.0
6534,2.2,2.62,83.0
6535,2.2,2.56,68.0
6536,2.2,2.81,35.0
6537,2.2,2.85,140.0
6538,2.2,2.88,11.0
6539,2.2,3.21,57.0
6540,2.2,2.54,48.0
6541,2.2,2.55,62.0
6542,2.2,2.93,54.0
6543,2.2,2.54,174.0
6544,2.2,2.5,81.0
6545,2.2,3.56,77.0
6546,2.2,2.72,24.0
6547,2.2,2.85,115.0
6548,2.2,2.87,105.0
6549,2.2,2.9,23.0
6550,2.2,2.55,58.0
6551,2.2,2.59,31.0
6552,2.2,2.74,52.0
6553,2.2,2.94,71.0
6554,2.7,2.7,13.0
6555,2.7,2.61,14.0
6556,2.7,2.62,18.0
6557,2.7,3.27,19.0
6558,2.7,3.67,19.0
6559,2.7,3.03,19.0
6560,2.7,3.11,20.0
6561,2.7,2.82,22.0
6562,2.7,2.62,23.0
6563,2.7,2.84,23.0
6564,2.7,2.77,25.0
6565,2.7,3.11,25.0
6566,2.7,2.57,26.0
6567,2.7,2.61,26.0
6568,2.7,2.73,27.0
6569,2.7,2.7,27.0
6570,2.7,3.66,27.0
6571,2.7,3.96,28.0
6572,2.7,3.02,28.0
6573,2.7,2.53,28.0
6574,2.7,3.08,29.0
6575,2.7,2.99,29.0
6576,2.7,2.91,29.0
6577,2.7,2.65,30.0
6578,2.7,2.53,31.0
6579,2.7,2.75,31.0
6580,2.7,3.01,31.0
